Origin,STRAT-LATITUDE,START-LONGITUDE,,Dest,DEST-LATITUDE,DEST-LONGITUDE
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,BUR,34.20069885,-118.3590012
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SAN,32.73360062,-117.1900024
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SFO,37.61899948,-122.375
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
OAK,37.72129822,-122.2210007,,SNA,33.67570114,-117.8679962
